Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",126078.17,**,113470.35,**,"Nurseries, cut flowers or cultivated turf",Outdoor,507,Perth - South West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",23171161.65,,20854045.49,,"Nurseries, cut flowers or cultivated turf",Outdoor,509,Western Australia - Wheat Belt,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1834588.41,**,1651129.57,**,"Nurseries, cut flowers or cultivated turf",Outdoor,509,Western Australia - Wheat Belt,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,510,Western Australia - Outback (North),,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",260539.44,,234485.5,,"Nurseries, cut flowers or cultivated turf",Outdoor,511,Western Australia - Outback (South),,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",666447.75,^,599802.98,^,"Nurseries, cut flowers or cultivated turf",Outdoor,511,Western Australia - Outback (South),,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",1447992.07,^,1303192.86,^,"Nurseries, cut flowers or cultivated turf",Outdoor,601,Hobart,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,601,Hobart,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",5058706.51,*,4552835.86,*,"Nurseries, cut flowers or cultivated turf",Outdoor,602,Launceston and North East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",9602001.38,,8641801.24,,"Nurseries, cut flowers or cultivated turf",Outdoor,603,South East,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1867160.52,^,1680444.47,^,"Nurseries, cut flowers or cultivated turf",Outdoor,603,South East,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",10221140.3,^,9199026.27,^,"Nurseries, cut flowers or cultivated turf",Outdoor,604,West and North West,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1017201.89,^,915481.71,^,"Nurseries, cut flowers or cultivated turf",Outdoor,604,West and North West,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",4299562.17,,3869605.95,,"Nurseries, cut flowers or cultivated turf",Outdoor,701,Darwin,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",250221.34,,225199.21,,"Nurseries, cut flowers or cultivated turf",Outdoor,701,Darwin,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",280462.47,,252416.22,,"Nurseries, cut flowers or cultivated turf",Outdoor,702,Northern Territory - Outback,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,801,Australian Capital Territory,,,
