X,Y,id,ENO,NAME,SYNONYMS,STATE,LONGITUDE,LATITUDE,ACCURACY,SIGNIFICANT,SIGNIFICANCE_VALUE,SIGNIFICANCE_CALC_METHOD,ACCESS_CODE,COMMODIDS,COMMODNAMES,OPERATING_STATUS
115.731,-33.5125,mineral_deposits.2256,"334253",Gwindinup North,,WA,115.731022,-33.512451,"999",N,"4",AUTO,O,"Ilm, Zrn, (Leu, Rt)","Ilmenite, Zircon, (Leucoxene, Rutile)",historic mine
115.7162,-33.5499,mineral_deposits.2257,"333558",Happy Valley North,,WA,115.716202,-33.5499,"999",N,"4",AUTO,O,"Leu, Zrn, Ilm, (Rt)","Leucoxene, Zircon, Ilmenite, (Rutile)",mineral deposit
115.704,-33.5714,mineral_deposits.2258,"333466",Happy Valley South,,WA,115.70402,-33.571368,"999",N,"4",AUTO,O,"Zrn, Ilm, (Leu, Rt)","Zircon, Ilmenite, (Leucoxene, Rutile)",mineral deposit
115.8648,-33.1799,mineral_deposits.2259,"334614",Sandalwood-Benger Central,,WA,115.864761,-33.179932,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.8691,-33.1752,mineral_deposits.2260,"335719",Sandalwood-Benger North,,WA,115.869064,-33.175171,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.86,-33.1964,mineral_deposits.2261,"333665",Sandalwood Central,,WA,115.860046,-33.196415,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.8598,-33.2027,mineral_deposits.2262,"335360",Sandalwood,,WA,115.859818,-33.202667,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.8625,-33.1874,mineral_deposits.2263,"334449",Sandalwood North,,WA,115.862518,-33.187366,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",historic mine
115.8599,-33.2053,mineral_deposits.2264,"334799",Sandalwood South,,WA,115.859924,-33.205311,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.8695,-33.1658,mineral_deposits.2265,"335361",Sandalwood-Westover,,WA,115.869522,-33.165833,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.9062,-32.3963,mineral_deposits.2266,"334054",Hopelands East,,WA,115.906187,-32.396259,"999",N,"4",AUTO,O,"Zrn, Ilm, Rt, Leu","Zircon, Ilmenite, Rutile, Leucoxene",mineral deposit
115.805,-33.3537,mineral_deposits.2267,"334710",Dardanup (Doral),,WA,115.805012,-33.353734,"500",N,"6",AUTO,O,"Ilm, Zrn, Rt, Leu","Ilmenite, Zircon, Rutile, Leucoxene",historic mine
115.4606,-33.5755,mineral_deposits.2268,"333467",Forrest Beach,,WA,115.460648,-33.575455,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.8303,-33.1746,mineral_deposits.2269,"335626",Benger Swamp,,WA,115.830338,-33.174561,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.9292,-32.876,mineral_deposits.2270,"334711",Waroona (ISK),,WA,115.929245,-32.875977,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",historic mine
115.9287,-32.8168,mineral_deposits.2271,"334800",Waroona North,,WA,115.928696,-32.816833,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",historic mine
115.9231,-32.8876,mineral_deposits.2272,"333468",Waroona South (Cable),,WA,115.923126,-32.887634,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.5337,-33.5622,mineral_deposits.2273,"334615",Prowse,,WA,115.533737,-33.562164,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.5176,-33.5596,mineral_deposits.2274,"335197",Maidment,,WA,115.517578,-33.559601,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",historic mine
115.39,-33.6666,mineral_deposits.2275,"335990",Busselton East,,WA,115.389999,-33.66658,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
115.3766,-33.665,mineral_deposits.2276,"335627",Busselton Blum,,WA,115.376556,-33.665024,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",historic mine
115.3578,-33.6946,mineral_deposits.2277,"333469",Busselto-Vines V,,WA,115.357819,-33.694641,"999",N,"6",AUTO,O,"Ilm, Rt, Leu, Zrn","Ilmenite, Rutile, Leucoxene, Zircon",mineral deposit
119.3639,-21.0938,mineral_deposits.2278,"333559",Mickeys Find,,WA,119.363892,-21.093754,"250",N,"4",AUTO,O,"Au, (Ag)","Gold, (Silver)",mineral deposit
119.3633,-21.0953,mineral_deposits.2279,"335437",Mickey's Find Southern,,WA,119.363281,-21.095341,"250",N,"5",AUTO,O,"Au, (Ag)","Gold, (Silver)",mineral deposit
122.4778,-28.5473,mineral_deposits.2280,"334616",Admiral Hill,Barnicoat Project,WA,122.4778,-28.5473,"500",N,"6",AUTO,O,Au,Gold,historic mine
120.91,-30.7065,mineral_deposits.2281,"335438",Black Cat - Dunnsville,,WA,120.910049,-30.706523,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
131.5876,-12.9569,mineral_deposits.2282,"335275",Quest 29,Mount Bundy Project,NT,131.5876,-12.9569,"500",N,"5",AUTO,O,Au,Gold,historic mine
146.66,-38.61,mineral_deposits.2283,"334152",Alberton East,South Gippsland,VIC,146.66,-38.61,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.77,-38.4,mineral_deposits.2284,"335816",Boodyarn,South Gippsland,VIC,146.77,-38.4,"999",Y,"3",AUTO,O,Cbr,Coal - brown,mineral deposit
146.66,-38.43,mineral_deposits.2285,"336282",Won Wron,South Gippsland,VIC,146.66,-38.43,"999",N,"4",AUTO,O,Cbr,Coal - brown,mineral deposit
143.9,-38.35,mineral_deposits.2286,"335086",Yan Yan Gurt,,VIC,143.9,-38.35,"999",N,"5",AUTO,O,Cbr,Coal - brown,mineral deposit
121.5748,-31.5029,mineral_deposits.2287,"334344",Widgie Townsite,,WA,121.574814,-31.502853,"999",N,"4",AUTO,O,"Ni, (Co, Cu)","Nickel, (Cobalt, Copper)",historic mine
121.5875,-31.5191,mineral_deposits.2288,"333560",Widgie 3,,WA,121.587524,-31.519135,"999",N,"4",AUTO,O,"Ni, Cu, Co","Nickel, Copper, Cobalt",historic mine
146.65,-38.24,mineral_deposits.2289,"335530",Flynns Creek,,VIC,146.65,-38.24,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.61,-38.24,mineral_deposits.2290,"333666",Flynn 1,,VIC,146.61,-38.24,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
146.61,-38.22,mineral_deposits.2291,"334450",Flynn 2,,VIC,146.61,-38.22,"999",Y,"2",AUTO,O,Cbr,Coal - brown,mineral deposit
105.65,-10.4917,mineral_deposits.2292,"334995",Christmas Island,,IOT,105.65,-10.491667,"25",N,"6",AUTO,O,Phos,Phosphate,operating mine
121.6362,-31.5847,mineral_deposits.2293,"334907",Dordie Rocks North,North Dordie Rocks,WA,121.636154,-31.584702,"100",N,"5",AUTO,O,"Ni, (Co, Cu)","Nickel, (Cobalt, Copper)",historic mine
116.9804,-31.6239,mineral_deposits.2294,"333846",Meckering,,WA,116.980438,-31.623898,"999",N,"6",AUTO,O,Kln,Kaolin,mineral deposit
121.1715,-30.9965,mineral_deposits.2295,"335364",Dreadnought,Tindals Project,WA,121.1715,-30.9965,"500",N,"4",AUTO,O,Au,Gold,historic mine
121.052,-31.0582,mineral_deposits.2296,"335093",Norris - Coolgardie,Norris Project,WA,121.052,-31.0582,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.1045,-31.0284,mineral_deposits.2297,"334908",Lord Bob,Tindals Project,WA,121.1045,-31.0284,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.2017,-30.984,mineral_deposits.2298,"333764",Boundary - Coolgardie,,WA,121.2017,-30.984,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.1018,-31.0364,mineral_deposits.2299,"335993",Abundance,,WA,121.101837,-31.036364,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
131.5437,-13.5142,mineral_deposits.2300,"335913",Princess Louise,Burnside Project,NT,131.5437,-13.5142,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
131.3639,-13.5257,mineral_deposits.2301,"333474",Chinese South,Burnside Project,NT,131.3639,-13.5257,"999",N,"6",AUTO,O,Au,Gold,mineral deposit
122.3173,-29.8704,mineral_deposits.2302,"334154",Redbrook - Wallbrook,Porphyry Project,WA,122.3173,-29.8704,"500",N,"5",AUTO,O,Au,Gold,historic mine
146.4789,-19.7972,mineral_deposits.2303,"333565",Golden Valley,,QLD,146.478883,-19.797189,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
116.968,-29.1697,mineral_deposits.2304,"333847",Highland Chief,,WA,116.968,-29.1697,"500",N,"5",AUTO,O,Au,Gold,historic mine
116.9589,-28.9387,mineral_deposits.2305,"333848",Monaco,,WA,116.958855,-28.938747,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
116.9518,-28.9104,mineral_deposits.2306,"334802",Eastern Creek,,WA,116.951782,-28.910404,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
117.005,-29.1032,mineral_deposits.2307,"334909",Mugs Luck,,WA,117.005035,-29.103165,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
119.3702,-21.099,mineral_deposits.2308,"334155",Breens,,WA,119.370243,-21.09898,"250",N,"4",AUTO,O,"Cu, Au, (Ag)","Copper, Gold, (Silver)",mineral deposit
117.9112,-23.4375,mineral_deposits.2309,"333849",Zeus - Ashburton,Ashburton Gold Project,WA,117.9112,-23.4375,"500",N,"5",AUTO,O,Au,Gold,historic mine
117.9177,-23.4371,mineral_deposits.2310,"335537",Zoe,,WA,117.917656,-23.437071,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
146.037,-41.4978,mineral_deposits.2311,"334542",Stormont,,TAS,146.037,-41.4978,"500",N,"5",AUTO,O,"Au, (Ag, Bi)","Gold, (Silver, Bismuth)",mineral deposit
121.2569,-30.738,mineral_deposits.2312,"336166",Pegasus,East Kundana JV,WA,121.2569,-30.738,"500",N,"4",AUTO,O,Au,Gold,mineral deposit
148.459,-22.487,mineral_deposits.2313,"335200",Willunga,includes Vermont East,QLD,148.459,-22.487,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
146.1086,-41.4866,mineral_deposits.2314,"336284",Higgs,,TAS,146.1086,-41.4866,"999",N,"5",AUTO,O,"Au, Pb, Zn, (Ag)","Gold, Lead, Zinc, (Silver)",mineral deposit
119.0395,-27.3228,mineral_deposits.2315,"334262",Errolls,,WA,119.039459,-27.322845,"250",N,"5",AUTO,O,Au,Gold,historic mine
119.0758,-27.3684,mineral_deposits.2316,"333765",Iron Clad,,WA,119.075836,-27.368393,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
119.1695,-27.4796,mineral_deposits.2317,"334263",Dohertys,,WA,119.1695,-27.4796,"500",N,"5",AUTO,O,Au,Gold,historic mine
146.3161,-31.5618,mineral_deposits.2318,"333766",Mount Boppy,"Mount Boppy Gold Project, Canbelego",NSW,146.3161,-31.5618,"500",N,"6",AUTO,O,Au,Gold,under development
149.4105,-33.05,mineral_deposits.2319,"336099",Hawkins Hill,"Hill End Project, Reward, Hawkins Hill-Reward",NSW,149.410538,-33.05003,"50",N,"5",AUTO,O,Au,Gold,mineral deposit
121.1551,-28.4446,mineral_deposits.2320,"333767",Jaguar,"Jaguar Operation, Teutonic Bore group",WA,121.1551,-28.4446,"500",Y,"3",AUTO,O,"Pb, Cu, Zn, (Ag)","Lead, Copper, Zinc, (Silver)",operating mine
145.2485,-41.9203,mineral_deposits.2321,"334692",Avebury,,TAS,145.2485036089,-41.9202694753,"999",Y,"3",AUTO,O,"Ni, (Co)","Nickel, (Cobalt)",historic mine
121.456,-30.1804,mineral_deposits.2322,"336182",Mount Jewell,Includes Red Dam / GSP / Ringlock prospects,WA,121.4559840899,-30.1804121959,"999",N,"5",AUTO,O,Ni,Nickel,mineral deposit
121.5288,-31.4242,mineral_deposits.2323,"335899",Armstrong (formerly called Moore),,WA,121.52882535,-31.424245557,"100",N,"4",AUTO,O,Ni,Nickel,mineral deposit
119.8115,-32.7174,mineral_deposits.2324,"334981",Forrestania Nickel  Project,Forrestania deposit,WA,119.8114704829,-32.7173560537,"999",N,"6",AUTO,O,"Ni, Co","Nickel, Cobalt",historic mine
146.9894,-41.0996,mineral_deposits.2325,"335921",Lefroy,,TAS,146.9894,-41.0996,"500",N,"4",AUTO,O,Au,Gold,historic mine
145.8629,-31.5324,mineral_deposits.2326,"336004",Young Australia,,NSW,145.86294,-31.532387,"250",N,"6",AUTO,O,"Cu, Au","Copper, Gold",historic mine
145.8628,-31.5312,mineral_deposits.2327,"334808",Mount Pleasant,,NSW,145.862849,-31.531214,"250",N,"6",AUTO,O,"Cu, Au","Copper, Gold",historic mine
145.8824,-31.5715,mineral_deposits.2328,"335105",Perseverance,Peak Mines Project,NSW,145.8824,-31.5715,"500",N,"4",AUTO,O,"Cu, Au","Copper, Gold",closed
131.0545,-13.0522,mineral_deposits.2329,"335639",Sundance,,NT,131.054533,-13.052157,"100",N,"6",AUTO,O,Au,Gold,mineral deposit
145.2789,-17.5571,mineral_deposits.2330,"335207",Granite Castle,,QLD,145.278886,-17.557107,"250",N,"4",AUTO,O,"Au, Ag","Gold, Silver",mineral deposit
127.9301,-17.8366,mineral_deposits.2331,"333572",Star of Kimberley,,WA,127.930138,-17.836613,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
127.9138,-17.8316,mineral_deposits.2332,"334453",Perseverance,,WA,127.91375,-17.831623,"250",N,"5",AUTO,O,Au,Gold,mineral deposit
127.8458,-18.3237,mineral_deposits.2333,"334548",Golden Crown Project - Halls Creek,Kimberley Project,WA,127.8458,-18.3237,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.7725,-31.325,mineral_deposits.2334,"335640",Grand Slam,St Ives Project,WA,121.7725,-31.325,"500",N,"5",AUTO,O,Au,Gold,historic mine
120.56,-27.52,mineral_deposits.2335,"333483",Kathleen Valley,,WA,120.56,-27.52,"2000",N,"4",AUTO,O,Au,Gold,mineral deposit
147.5428,-33.7374,mineral_deposits.2336,"335549",Marsden,,NSW,147.542798,-33.737387,"250",N,"6",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
145.2119,-16.9702,mineral_deposits.2337,"336206",Minnie Moxham,,QLD,145.211919,-16.970184,"100",N,"6",AUTO,O,Au,Gold,historic mine
122.5564,-31.063,mineral_deposits.2338,"334809",Atriedes,"Aldiss Project, Tank/Atriedes",WA,122.5564,-31.063,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
147.0391,-31.4982,mineral_deposits.2339,"335106",Nyngan Ni Co,Westlynn/Summervale,NSW,147.039105,-31.498191,"50",Y,"3",AUTO,O,"Ni, Co, Sc, (Pt, Au)","Nickel, Cobalt, Scandium, (Platinum, Gold)",mineral deposit
135.5749,-29.72,mineral_deposits.2340,"333675",Prominent Hill,Mt Woods,SA,135.5749,-29.72004,"500",Y,"2",AUTO,O,"Cu, Au, (Ag)","Copper, Gold, (Silver)",operating mine
140.7829,-20.4424,mineral_deposits.2341,"334035",Mount Margaret-E1 (Glencore),"E1, Mt Margaret, E1 North, E1 South, E1 East, Monakoff",QLD,140.7829,-20.4424,"999",Y,"3",AUTO,O,"Cu, Au, U, (U3O8)","Copper, Gold, Uranium, (Uranium oxide)",operating mine
146.4505,-20.5268,mineral_deposits.2342,"335001",Scott-Cindy,Part of Pajingo project,QLD,146.450514,-20.526764,"200",N,"6",AUTO,O,Au,Gold,historic mine
116.9838,-22.5748,mineral_deposits.2343,"336287",Boolgeeda Creek,Boolgeeda Creek Limonites,WA,116.983826,-22.574799,"999",Y,"3",AUTO,O,"Fe, FeOre","Iron, Iron ore",mineral deposit
116.9166,-22.6306,mineral_deposits.2344,"335102",Pinarra Well,,WA,116.916611,-22.63063,"999",Y,"3",AUTO,O,"Fe, FeOre","Iron, Iron ore",mineral deposit
120.1415,-21.5843,mineral_deposits.2345,"336288",McPhee Creek (Atlas Iron),,WA,120.141479,-21.584335,"999",N,"4",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
117.4647,-22.8234,mineral_deposits.2346,"333570",Rocklea,Rocklea Limonites,WA,117.464661,-22.823395,"999",N,"4",AUTO,O,"Fe, FeOre, Hem","Iron, Iron ore, Hematite",mineral deposit
145.1571,-17.0058,mineral_deposits.2347,"336205",Northcote,,QLD,145.157114,-17.005839,"100",N,"4",AUTO,O,"Au, (Sb)","Gold, (Antimony)",mineral deposit
127.9318,-17.8341,mineral_deposits.2348,"335729",Grants Creek,,WA,127.931808,-17.834122,"100",N,"5",AUTO,O,Au,Gold,mineral deposit
127.3567,-18.4096,mineral_deposits.2349,"335000",Nicolson's Find,Nicolson's Project,WA,127.3567,-18.4096,"500",N,"5",AUTO,O,Au,Gold,operating mine
143.6722,-36.8271,mineral_deposits.2350,"334086",Queens Birthday - Dunolly,"Goldsborough Project, Queens Birthday",VIC,143.6722,-36.8271,"500",N,"6",AUTO,O,Au,Gold,historic mine
143.2576,-36.6145,mineral_deposits.2351,"333481",Lord Nelson,,VIC,143.25762,-36.61453,"100",N,"6",AUTO,O,Au,Gold,historic mine
146.4479,-37.9416,mineral_deposits.2352,"334158",Long Tunnel,Walhalla Gold Project,VIC,146.4479,-37.9416,"500",N,"6",AUTO,O,Au,Gold,historic mine
146.449,-37.9389,mineral_deposits.2353,"334806",Long Tunnel Extended,Walhalla Gold Project,VIC,146.449,-37.9389,"500",N,"6",AUTO,O,Au,Gold,historic mine
143.2123,-36.5928,mineral_deposits.2354,"335103",New Bendigo,,VIC,143.21228,-36.59285,"200",N,"6",AUTO,O,Au,Gold,historic mine
143.7798,-37.2973,mineral_deposits.2355,"336289",South Clunes,,VIC,143.77984,-37.29728,"200",N,"6",AUTO,O,Au,Gold,historic mine
143.7866,-37.2501,mineral_deposits.2356,"334060",New North Clunes,,VIC,143.7866,-37.2501,"2002",N,"6",AUTO,O,Au,Gold,historic mine
143.7856,-37.2911,mineral_deposits.2357,"334361",Port Phillip,,VIC,143.78559,-37.29106,"200",N,"6",AUTO,O,Au,Gold,historic mine
144.2914,-37.4515,mineral_deposits.2358,"334917",Sultan,,VIC,144.2914,-37.45149,"100",N,"6",AUTO,O,Au,Gold,historic mine
144.0791,-37.0717,mineral_deposits.2359,"334159",South German Co,,VIC,144.07907,-37.07167,"100",N,"6",AUTO,O,Au,Gold,historic mine
144.1294,-37.3337,mineral_deposits.2360,"334716",Ajax,,VIC,144.12944,-37.33367,"5",N,"6",AUTO,O,Au,Gold,historic mine
144.1441,-37.348,mineral_deposits.2361,"333571",North Cornish,,VIC,144.14413,-37.34805,"100",N,"6",AUTO,O,Au,Gold,historic mine
143.862,-37.5716,mineral_deposits.2362,"334717",Cornish Co,,VIC,143.86201,-37.57159,"250",N,"6",AUTO,O,Au,Gold,historic mine
144.1293,-37.3362,mineral_deposits.2363,"335730",Ajax Central,,VIC,144.12934,-37.3362,"5",N,"6",AUTO,O,Au,Gold,historic mine
144.1285,-37.3306,mineral_deposits.2364,"336003",Ajax North,,VIC,144.12854,-37.33059,"25",N,"6",AUTO,O,Au,Gold,historic mine
144.1297,-37.3379,mineral_deposits.2365,"335284",North Nuggety Ajax,,VIC,144.12965,-37.33787,"5",N,"6",AUTO,O,Au,Gold,historic mine
146.403,-37.7362,mineral_deposits.2366,"334160",Toombon,,VIC,146.40303,-37.73616,"100",N,"6",AUTO,O,Au,Gold,historic mine
147.0618,-36.9704,mineral_deposits.2367,"335206",Loch Fyne,,VIC,147.06179,-36.97035,"100",N,"6",AUTO,O,Au,Gold,historic mine
143.7003,-37.7774,mineral_deposits.2368,"335828",Williams Fancy,,VIC,143.70031,-37.77741,"25",N,"6",AUTO,O,Au,Gold,historic mine
143.6156,-36.4562,mineral_deposits.2369,"334807",Mariners,,VIC,143.61562,-36.45625,"100",N,"6",AUTO,O,Au,Gold,historic mine
143.8341,-37.0687,mineral_deposits.2370,"333482",Leviathan,,VIC,143.83411,-37.06866,"100",N,"6",AUTO,O,Au,Gold,historic mine
147.4734,-36.8594,mineral_deposits.2371,"335731",Maude and Yellow Girl,,VIC,147.47341,-36.85945,"100",N,"6",AUTO,O,Au,Gold,historic mine
147.1091,-37.0821,mineral_deposits.2372,"334363",Rose of Denmark,,VIC,147.10913,-37.0821,"100",N,"6",AUTO,O,Au,Gold,historic mine
121.0616,-30.6698,mineral_deposits.2373,"336101",Catherwood,Kunanalling Project,WA,121.0616,-30.6698,"500",N,"5",AUTO,O,Au,Gold,historic mine
121.5698,-31.5287,mineral_deposits.2374,"333963",The Mount,Mount Project,WA,121.5698,-31.5287,"500",N,"4",AUTO,O,Au,Gold,historic mine
120.9077,-30.3444,mineral_deposits.2375,"335366",Theil Well,"Siberia Project, Thiel Well",WA,120.9077,-30.3444,"500",N,"5",AUTO,O,Au,Gold,historic mine
147.8932,-41.4866,mineral_deposits.2376,"334913",New Golden Gate,,TAS,147.8932,-41.4866,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.8072,-29.0405,mineral_deposits.2377,"336261",Mount Kilkenny,,WA,121.8072471829,-29.0404746822,"999",Y,"2",AUTO,O,"Ni, Co","Nickel, Cobalt",mineral deposit
119.4437,-25.3171,mineral_deposits.2378,"334738",Plutonic,Plutonic Project,WA,119.4437,-25.3171,"500",Y,"3",AUTO,O,Au,Gold,operating mine
152.1688,-30.2215,mineral_deposits.2379,"335656",Magword,Fishington,NSW,152.1687709163,-30.2215344566,"100",N,"6",AUTO,O,Sb,Antimony,historic mine
153.0065,-30.5587,mineral_deposits.2380,"335758",Valla,Nambucca Heads,NSW,153.0064730274,-30.55871016,"100",N,"6",AUTO,O,"As, Au","Arsenic, Gold",historic mine
152.7203,-30.2256,mineral_deposits.2381,"333704",Wild Cattle Creek,"Biesldown, Lone Pine Workings, Lower Bielsdown",NSW,152.7203,-30.2256,"500",N,"6",AUTO,O,"Au, (Sb, W)","Gold, (Antimony, Tungsten)",mineral deposit
152.3878,-30.9625,mineral_deposits.2382,"333984",Willi Willi,,NSW,152.3878483914,-30.9624859454,"2000",N,"4",AUTO,O,"Ag, Cu, Sn","Silver, Copper, Tin",mineral deposit
152.6416,-29.3468,mineral_deposits.2383,"333603",Oakey Creek,Gordonbrook,NSW,152.6416333882,-29.3468167837,"2000",N,"6",AUTO,O,Cr,Chromium,historic mine
148.2155,-35.4255,mineral_deposits.2384,"335759",Basin Creek,,NSW,148.2155097257,-35.4254543933,"250",N,"6",AUTO,O,Cu,Copper,mineral deposit
147.7237,-35.8249,mineral_deposits.2385,"336229",Carboona,,NSW,147.7237391039,-35.8248664422,"250",N,"5",AUTO,O,"Fl, Pb, Zn, F, Ag","Fluorite, Lead, Zinc, Fluorine, Silver",mineral deposit
151.0244,-29.9549,mineral_deposits.2386,"335133",Conrad,"King Conrad, Allwell",NSW,151.024431,-29.954924,"30",N,"4",AUTO,O,"Ag, Sn, Pb, Zn, Cu, In","Silver, Tin, Lead, Zinc, Copper, Indium",historic mine
141.64,-12.977,mineral_deposits.2387,"334357",Pera Head,,QLD,141.6399886874,-12.9770188162,"2000",N,"6",AUTO,O,Bx,Bauxite,mineral deposit
146.9708,-21.2975,mineral_deposits.2388,"335942",Yandan,,QLD,146.9708,-21.2975,"500",N,"5",AUTO,O,Au,Gold,historic mine
146.0714,-32.1269,mineral_deposits.2389,"334193",Shuttleton,"Crowl Creek, South Shuttleton, Commonwealth",NSW,146.0714017808,-32.1268891451,"250",N,"6",AUTO,O,Cu,Copper,historic mine
148.8687,-33.0529,mineral_deposits.2390,"335760",Copper Hill,,NSW,148.8687,-33.0529,"500",Y,"3",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
149.5032,-34.984,mineral_deposits.2391,"334739",Currawang,Currawong,NSW,149.503201227,-34.9839746025,"2000",N,"6",AUTO,O,"Pb, Zn, Ag, Au, Cu","Lead, Zinc, Silver, Gold, Copper",historic mine
146.3218,-30.3411,mineral_deposits.2392,"335299",Doradilla,Doradilla-Midway,NSW,146.3217684449,-30.3410801176,"250",N,"4",AUTO,O,Sn,Tin,mineral deposit
117.7058,-26.8576,mineral_deposits.2393,"335548",Weld Range Nickel,"Range Well, Parks Reef",WA,117.7058484322,-26.857564195,"100",Y,"2",AUTO,O,"Ni, Co, (Fe, Cr, Pt, Pd, PGE, Au)","Nickel, Cobalt, (Iron, Chromium, Platinum, Palladium, Platinum group elements, Gold)",mineral deposit
145.8589,-32.881,mineral_deposits.2394,"333402",Great Central-Comet,,NSW,145.8589282156,-32.8809954178,"250",N,"6",AUTO,O,Cu,Copper,historic mine
148.7537,-34.6008,mineral_deposits.2395,"333789",Kangiara,,NSW,148.7536994923,-34.6008422342,"250",N,"6",AUTO,O,"Zn, Pb, Au, Ag, Cu","Zinc, Lead, Gold, Silver, Copper",historic mine
149.261,-33.7783,mineral_deposits.2396,"333497",Kempfield,"Mccarron, Mccarron West, Mather, Bj",NSW,149.261002367,-33.7782749601,"2000",N,"4",AUTO,O,"Ag, Zn, Pb, Au, (Brt, Asbr)","Silver, Zinc, Lead, Gold, (Barite, Asbestos - crocidolite)",historic mine
